Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips,Region
2022,6R05-60159,Levelland,TX,All,Rural Reporter,4146996.0,48.0,1163048.0,140608.0,West South Central
2022,6R05-60173,South Padre Island,TX,All,Rural Reporter,1823699.0,5.0,352042.0,371430.0,West South Central
2022,6R05-60175,Alice,TX,All,Rural Reporter,2778143.0,56.0,1162525.0,102960.0,West South Central
2022,6R05-60176,Greenville,TX,All,Rural Reporter,1915997.0,22.0,735065.0,56348.0,West South Central
2022,6R05-60179,El Paso,TX,All,Rural Reporter,5114339.0,114.0,4402027.0,398104.0,West South Central
2022,6R05-60185,Laredo,TX,All,Rural Reporter,896002.0,23.0,241009.0,39494.0,West South Central
2022,6R05-60186,Kilgore,TX,All,Rural Reporter,4671625.0,57.0,1272717.0,106889.0,West South Central
2022,6R05-60192,Amarillo,TX,All,Rural Reporter,4015116.0,91.0,1144500.0,248989.0,West South Central
2022,6R05-60202,Aspermont,TX,All,Rural Reporter,1129240.0,24.0,374808.0,13975.0,West South Central
2022,6R05-60238,Columbus,TX,All,Rural Reporter,2373162.0,31.0,598130.0,98709.0,West South Central
2022,6R05-60243,Lamesa,TX,All,Rural Reporter,4764637.0,131.0,1245586.0,76562.0,West South Central
2022,6R05-60262,Coleman,TX,All,Rural Reporter,5043271.0,60.0,1263099.0,132305.0,West South Central
2022,6R05-60264,Glen Rose,TX,All,Rural Reporter,1056751.0,30.0,233123.0,22478.0,West South Central
2022,6R05-66271,Cedar Creek,TX,All,Rural Reporter,7087751.0,145.0,983588.0,135756.0,West South Central
2022,6R05-66276,Waco,TX,All,Rural Reporter,1305552.0,27.0,429316.0,32436.0,West South Central
2022,6R05-66277,Port Lavaca,TX,All,Rural Reporter,148833.0,4.0,31529.0,6164.0,West South Central
2022,6R05-66278,Palacios,TX,All,Rural Reporter,567400.0,13.0,195532.0,17098.0,West South Central
2022,6R05-66279,Gonzales,TX,All,Rural Reporter,138524.0,4.0,15939.0,8769.0,West South Central
2022,6R05-66280,Hallettsville,TX,All,Rural Reporter,231397.0,11.0,132269.0,12393.0,West South Central
2022,6R05-66281,Goliad,TX,All,Rural Reporter,206724.0,4.0,48529.0,4339.0,West South Central
2022,7R01-70064,Waterloo,IA,All,Rural Reporter,1482786.0,33.0,292820.0,28605.0,West North Central
2022,7R01-70092,Marshalltown,IA,All,Rural Reporter,863633.0,14.0,137795.0,97581.0,West North Central
2022,7R01-70101,Muscatine,IA,All,Rural Reporter,1026581.0,12.0,239447.0,100147.0,West North Central
2022,7R01-70108,Fort Dodge,IA,All,Rural Reporter,1146554.0,21.0,165790.0,74601.0,West North Central
2022,7R01-70111,Burlington,IA,All,Rural Reporter,1226503.0,13.0,183193.0,117873.0,West North Central
2022,7R01-70129,Sioux City,IA,All,Rural Reporter,2834634.0,56.0,435339.0,103481.0,West North Central
2022,7R01-70136,Dubuque,IA,All,Rural Reporter,1820035.0,31.0,461644.0,111611.0,West North Central
2022,7R01-70173,Clinton,IA,All,Rural Reporter,2054148.0,28.0,331186.0,188614.0,West North Central
2022,7R01-70185,Mason City,IA,All,Rural Reporter,4404263.0,60.0,913571.0,261921.0,West North Central
2022,7R01-70195,Decorah,IA,All,Rural Reporter,2348408.0,48.0,588750.0,121379.0,West North Central
2022,7R01-70217,Burlington,IA,All,Rural Reporter,1827468.0,31.0,389225.0,107576.0,West North Central
2022,7R01-70219,Marshalltown,IA,All,Rural Reporter,1085279.0,29.0,205918.0,58859.0,West North Central
2022,7R01-70221,Creston,IA,All,Rural Reporter,1757527.0,42.0,356982.0,102334.0,West North Central
2022,7R01-70224,Carroll,IA,All,Rural Reporter,2245958.0,59.0,713458.0,201697.0,West North Central
2022,7R01-70240,Spencer,IA,All,Rural Reporter,3862265.0,71.0,811359.0,119227.0,West North Central
2022,7R01-70242,Ottumwa,IA,All,Rural Reporter,5427132.0,104.0,2130348.0,371625.0,West North Central
2022,7R01-70256,Fort Dodge,IA,All,Rural Reporter,1049535.0,42.0,154173.0,107706.0,West North Central
2022,7R01-70258,Atlantic,IA,All,Rural Reporter,4262904.0,103.0,1731921.0,751653.0,West North Central
2022,7R01-70260,Mason City,IA,All,Rural Reporter,932327.0,17.0,245840.0,104203.0,West North Central
2022,7R02-70054,Wichita,KS,All,Rural Reporter,228581.0,21.0,64732.0,2949.0,West North Central
2022,7R02-70060,Hays,KS,All,Rural Reporter,962196.0,11.0,103975.0,27450.0,West North Central
2022,7R02-70062,Colby,KS,All,Rural Reporter,73371.0,2.0,30723.0,6762.0,West North Central
2022,7R02-70070,Garden City,KS,All,Rural Reporter,1281740.0,13.0,237137.0,52786.0,West North Central
2022,7R02-70072,Council Grove,KS,All,Rural Reporter,126767.0,4.0,66701.0,5813.0,West North Central
2022,7R02-70078,Girard,KS,All,Rural Reporter,631712.0,24.0,147667.0,43440.0,West North Central
2022,7R02-70084,Norton,KS,All,Rural Reporter,83733.0,2.0,6296.0,5311.0,West North Central
2022,7R02-70086,La Crosse,KS,All,Rural Reporter,45822.0,2.0,19245.0,2345.0,West North Central
2022,7R02-70087,Lincoln,KS,All,Rural Reporter,59571.0,2.0,31899.0,826.0,West North Central
2022,7R02-70088,Plainville,KS,All,Rural Reporter,125633.0,3.0,45795.0,2565.0,West North Central
2022,7R02-70089,Bonner Springs,KS,All,Rural Reporter,79581.0,4.0,18043.0,6873.0,West North Central
2022,7R02-70094,Wakeeney,KS,All,Rural Reporter,72584.0,2.0,19463.0,5329.0,West North Central
2022,7R02-70096,Mound City,KS,All,Rural Reporter,109655.0,2.0,49336.0,1586.0,West North Central
2022,7R02-70102,Oberlin,KS,All,Rural Reporter,44569.0,2.0,10885.0,7103.0,West North Central
2022,7R02-70103,Oskaloosa,KS,All,Rural Reporter,174410.0,8.0,79788.0,3740.0,West North Central
2022,7R02-70105,Smith Center,KS,All,Rural Reporter,68553.0,2.0,29970.0,6683.0,West North Central
2022,7R02-70109,Lyndon,KS,All,Rural Reporter,271851.0,7.0,183716.0,5453.0,West North Central
2022,7R02-70115,Hoisington,KS,All,Rural Reporter,37955.0,1.0,6392.0,5069.0,West North Central
2022,7R02-70120,Herington,KS,All,Rural Reporter,20501.0,1.0,7259.0,3322.0,West North Central
2022,7R02-70122,Westmoreland,KS,All,Rural Reporter,148899.0,2.0,24018.0,6183.0,West North Central
2022,7R02-70123,Great Bend,KS,All,Rural Reporter,160069.0,5.0,64711.0,20901.0,West North Central
2022,7R02-70132,Troy,KS,All,Rural Reporter,96112.0,5.0,73822.0,3310.0,West North Central
2022,7R02-70135,Chanute,KS,All,Rural Reporter,52463.0,8.0,16493.0,9588.0,West North Central
2022,7R02-70137,Great Bend,KS,All,Rural Reporter,593428.0,10.0,292885.0,46515.0,West North Central
2022,7R02-70139,Dodge City,KS,All,Rural Reporter,601852.0,10.0,148284.0,28201.0,West North Central
2022,7R02-70141,Pratt,KS,All,Rural Reporter,104480.0,6.0,82222.0,29376.0,West North Central
2022,7R02-70144,Cottonwood Falls,KS,All,Rural Reporter,52486.0,2.0,7892.0,3897.0,West North Central
2022,7R02-70145,Salina,KS,All,Rural Reporter,3898631.0,55.0,1501082.0,258146.0,West North Central
2022,7R02-70146,Minneapolis,KS,All,Rural Reporter,98615.0,5.0,44289.0,4258.0,West North Central
2022,7R02-70158,Moline,KS,All,Rural Reporter,96691.0,2.0,43787.0,1528.0,West North Central
2022,7R02-70163,Paola,KS,All,Rural Reporter,57404.0,2.0,18393.0,2340.0,West North Central
2022,7R02-70167,Ellsworth,KS,All,Rural Reporter,34698.0,1.0,6519.0,2424.0,West North Central
2022,7R02-70171,Wilson,KS,All,Rural Reporter,6506.0,2.0,4897.0,595.0,West North Central
2022,7R02-70178,Paola,KS,All,Rural Reporter,67688.0,9.0,34680.0,1873.0,West North Central
2022,7R02-70179,Mcpherson,KS,All,Rural Reporter,158513.0,4.0,25084.0,5233.0,West North Central
2022,7R02-70180,Hutchinson,KS,All,Rural Reporter,1160117.0,18.0,261296.0,57480.0,West North Central
2022,7R02-70184,Louisburg,KS,All,Rural Reporter,69453.0,4.0,41134.0,3411.0,West North Central
2022,7R02-70186,Eureka,KS,All,Rural Reporter,120870.0,5.0,50372.0,29847.0,West North Central
2022,7R02-70187,Arkansas City,KS,All,Rural Reporter,89247.0,8.0,23957.0,15079.0,West North Central
2022,7R02-70191,Phillipsburg,KS,All,Rural Reporter,73280.0,2.0,9606.0,4726.0,West North Central
2022,7R02-70196,Belleville,KS,All,Rural Reporter,46621.0,2.0,14858.0,30308.0,West North Central
2022,7R02-70197,Dighton,KS,All,Rural Reporter,28899.0,1.0,15209.0,2026.0,West North Central
2022,7R02-70199,Oakley,KS,All,Rural Reporter,39319.0,1.0,2778.0,4115.0,West North Central
2022,7R02-70201,Lawrence,KS,All,Rural Reporter,473009.0,4.0,64142.0,5924.0,West North Central
2022,7R02-70204,Garnett,KS,All,Rural Reporter,79308.0,2.0,15449.0,7002.0,West North Central
2022,7R02-70206,Kingman,KS,All,Rural Reporter,89001.0,2.0,26239.0,961.0,West North Central
2022,7R02-70208,Marysville,KS,All,Rural Reporter,362229.0,4.0,51177.0,6255.0,West North Central
2022,7R02-70209,Independence,KS,All,Rural Reporter,1560259.0,25.0,657792.0,53873.0,West North Central
2022,7R02-70210,Lyons,KS,All,Rural Reporter,280308.0,4.0,104953.0,7735.0,West North Central
2022,7R02-70213,Seneca,KS,All,Rural Reporter,418626.0,7.0,81497.0,19619.0,West North Central
2022,7R02-70215,Goodland,KS,All,Rural Reporter,29438.0,1.0,17420.0,4881.0,West North Central
2022,7R02-70218,Alma,KS,All,Rural Reporter,87434.0,3.0,45450.0,2690.0,West North Central
2022,7R02-70222,Burlington,KS,All,Rural Reporter,586377.0,8.0,296886.0,23932.0,West North Central
2022,7R02-70225,Ottawa,KS,All,Rural Reporter,138770.0,4.0,45644.0,9784.0,West North Central
2022,7R02-70226,Columbus,KS,All,Rural Reporter,319917.0,22.0,68685.0,21974.0,West North Central
2022,7R02-70227,Liberal,KS,All,Rural Reporter,536835.0,8.0,157052.0,24287.0,West North Central
2022,7R02-70228,Anthony,KS,All,Rural Reporter,159443.0,5.0,61425.0,7607.0,West North Central
2022,7R02-70235,Winfield,KS,All,Rural Reporter,175055.0,5.0,38061.0,7376.0,West North Central
2022,7R02-70238,Newton,KS,All,Rural Reporter,196223.0,5.0,58201.0,5072.0,West North Central
2022,7R02-70241,Russell,KS,All,Rural Reporter,89291.0,3.0,21804.0,14764.0,West North Central
2022,7R02-70245,Osawatomie,KS,All,Rural Reporter,84326.0,3.0,25869.0,6629.0,West North Central
2022,7R02-70248,Emporia,KS,All,Rural Reporter,1196601.0,11.0,190501.0,32971.0,West North Central
2022,7R02-70250,Clay Center,KS,All,Rural Reporter,92652.0,3.0,12467.0,3240.0,West North Central
2022,7R02-70255,Beloit,KS,All,Rural Reporter,293720.0,7.0,162712.0,6938.0,West North Central
2022,7R02-70259,Wellington,KS,All,Rural Reporter,239212.0,5.0,52841.0,18625.0,West North Central
2022,7R02-70266,Kingman,KS,All,Rural Reporter,115458.0,2.0,13169.0,10488.0,West North Central
2022,7R02-70267,Atchison,KS,All,Rural Reporter,118206.0,3.0,20864.0,5379.0,West North Central
2022,7R02-70268,Quinter,KS,All,Rural Reporter,60222.0,2.0,51324.0,3826.0,West North Central
2022,7R02-77076,Atwood,KS,All,Rural Reporter,62105.0,2.0,12623.0,4274.0,West North Central
2022,7R02-77079,Hiawatha,KS,All,Rural Reporter,423741.0,5.0,86816.0,7418.0,West North Central
2022,7R02-77082,St Francis,KS,All,Rural Reporter,39109.0,1.0,4254.0,2589.0,West North Central
2022,7R02-77083,Mcpherson,KS,All,Rural Reporter,201203.0,10.0,16158.0,6086.0,West North Central
2022,7R03-70063,Malden,MO,All,Rural Reporter,586515.0,15.0,197519.0,28496.0,West North Central
2022,7R03-70067,Bloomfield,MO,All,Rural Reporter,63558.0,2.0,2707.0,3497.0,West North Central
2022,7R03-70085,Mount Vernon,MO,All,Rural Reporter,108244.0,3.0,24298.0,13607.0,West North Central
2022,7R03-70099,Licking,MO,All,Rural Reporter,81542.0,2.0,26545.0,967.0,West North Central
2022,7R03-70106,Richmond,MO,All,Rural Reporter,892853.0,24.0,193403.0,41351.0,West North Central
2022,7R03-70114,Doniphan,MO,All,Rural Reporter,592133.0,17.0,320536.0,14155.0,West North Central
2022,7R03-70133,Columbia,MO,All,Rural Reporter,29543341.0,794.0,8460420.0,956461.0,West North Central
2022,7R03-70134,Nevada,MO,All,Rural Reporter,89293.0,2.0,37310.0,8373.0,West North Central
2022,7R03-70140,East Prairie,MO,All,Rural Reporter,324171.0,7.0,145102.0,16518.0,West North Central
2022,7R03-70147,New Madrid,MO,All,Rural Reporter,175272.0,2.0,11314.0,5898.0,West North Central
2022,7R03-70152,Carthage,MO,All,Rural Reporter,70259.0,2.0,29310.0,5594.0,West North Central
2022,7R03-70155,West Plains,MO,All,Rural Reporter,176431.0,4.0,32583.0,6913.0,West North Central
2022,7R03-70162,Excelsior Springs,MO,All,Rural Reporter,263603.0,4.0,47627.0,10052.0,West North Central
2022,7R03-70165,Houston,MO,All,Rural Reporter,69257.0,2.0,17066.0,11592.0,West North Central
2022,7R03-70168,Sikeston,MO,All,Rural Reporter,381850.0,7.0,95446.0,16745.0,West North Central
2022,7R03-70177,El Dorado Springs,MO,All,Rural Reporter,126277.0,2.0,25386.0,15210.0,West North Central
2022,7R03-70189,Clinton,MO,All,Rural Reporter,173227.0,4.0,39064.0,15502.0,West North Central
2022,7R03-70211,Lamar,MO,All,Rural Reporter,138246.0,3.0,41250.0,16510.0,West North Central
2022,7R03-70257,Macon,MO,All,Rural Reporter,55108.0,1.0,8028.0,2954.0,West North Central
2022,7R03-70263,Fulton,MO,All,Rural Reporter,581732.0,13.0,181635.0,19169.0,West North Central
2022,7R04-70058,Chadron,NE,All,Rural Reporter,161898.0,2.0,50472.0,2358.0,West North Central
2022,7R04-70069,Schuyler,NE,All,Rural Reporter,52970.0,2.0,9250.0,5376.0,West North Central
2022,7R04-70073,Hastings,NE,All,Rural Reporter,440903.0,16.0,145262.0,11818.0,West North Central
2022,7R04-70074,Sidney,NE,All,Rural Reporter,307080.0,4.0,42560.0,11712.0,West North Central
2022,7R04-70076,Beatrice,NE,All,Rural Reporter,722009.0,18.0,119703.0,18426.0,West North Central
2022,7R04-70079,Hyannis,NE,All,Rural Reporter,21085.0,1.0,7460.0,155.0,West North Central
2022,7R04-70081,Kearney,NE,All,Rural Reporter,1825637.0,61.0,480198.0,86367.0,West North Central
2022,7R04-70098,Guide Rock,NE,All,Rural Reporter,20126.0,3.0,13132.0,976.0,West North Central
2022,7R04-70100,Stratton,NE,All,Rural Reporter,263332.0,5.0,146627.0,4754.0,West North Central
2022,7R04-70107,Alliance,NE,All,Rural Reporter,360881.0,5.0,63835.0,29633.0,West North Central
2022,7R04-70112,Humboldt,NE,All,Rural Reporter,88418.0,3.0,21532.0,7332.0,West North Central
2022,7R04-70113,Burwell,NE,All,Rural Reporter,44535.0,3.0,28775.0,492.0,West North Central
