SubRecipientCode,Year,Efficiency_score,State,Region,Effectiveness_score,combined_score
4R06-40943,2022,0.9429648010372216,NC,South Atlantic,0.9375000032736566,0.9429647980160583
4R06-40944,2018,0.9512870317743604,NC,South Atlantic,1.0,1.0
4R06-40944,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-40944,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-40944,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-40944,2022,0.9483348595273774,NC,South Atlantic,0.9610035507421442,0.9610035497971294
4R06-40947,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-40947,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-40947,2020,0.961038178096944,NC,South Atlantic,0.9629431274475172,0.9629431285298697
4R06-40947,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-40947,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-40959,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-40959,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-40959,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-40959,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-40959,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-40976,2018,0.9244824262082691,NC,South Atlantic,0.9923893703438968,0.992389370948628
4R06-40976,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-40976,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-40976,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-40976,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-40983,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-40983,2019,0.9987759893406276,NC,South Atlantic,0.9887981976650227,0.9987759533232563
4R06-40983,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-40983,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-40983,2022,0.9615384634103132,NC,South Atlantic,0.9615384626725048,0.9615384645784848
4R06-40984,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-40984,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-40984,2020,1.0,NC,South Atlantic,0.9923255290403492,1.0
4R06-40984,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-40984,2022,0.9915783859508768,NC,South Atlantic,0.9306633720499712,0.9915783845098649
4R06-40990,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-40990,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-40990,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-40990,2021,0.975317707717926,NC,South Atlantic,0.9753177104413476,0.9753177093946452
4R06-40990,2022,0.897184608803504,NC,South Atlantic,0.897184608230167,0.8971846032699629
4R06-40996,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-40996,2019,0.9773747654301512,NC,South Atlantic,0.9886609609621738,0.988660960038454
4R06-40996,2020,0.9427481369075438,NC,South Atlantic,0.9507764995071148,0.9507764950207019
4R06-40996,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-40996,2022,1.0,NC,South Atlantic,0.9402290901088958,1.0
4R06-41004,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41004,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41004,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41004,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41004,2022,0.9320039473697478,NC,South Atlantic,0.9320039433179372,0.9320039533133665
4R06-41010,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41010,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41010,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41010,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41010,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41028,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41028,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41028,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41028,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41028,2022,0.8108543300981575,NC,South Atlantic,0.8077807374333406,0.8108543310861255
4R06-41029,2018,1.0,NC,South Atlantic,0.9609740144898904,1.0
4R06-41029,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41029,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41029,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41029,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41031,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41031,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41031,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41031,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41031,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41034,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41034,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41034,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41034,2021,0.8629218808100759,NC,South Atlantic,0.8571428576203104,0.8629218682970419
4R06-41034,2022,1.0,NC,South Atlantic,0.9230769231355628,1.0
4R06-41038,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41038,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41038,2020,0.940830702155338,NC,South Atlantic,0.9657068790481363,0.9657068782524918
4R06-41038,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41038,2022,0.9000000009649476,NC,South Atlantic,0.9000000002286997,0.900000000025848
4R06-41043,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41043,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41043,2020,0.9994580181436324,NC,South Atlantic,1.0,1.0
4R06-41043,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41043,2022,0.9333333347847738,NC,South Atlantic,0.9333333337780476,0.9333333337182295
4R06-41045,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41045,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41045,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41045,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41045,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41048,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41048,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41048,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41048,2021,0.9629629653342324,NC,South Atlantic,0.962962972157118,0.9629629652145956
4R06-41048,2022,0.9454545591403286,NC,South Atlantic,0.945454559094412,0.945454552690546
4R06-41058,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41058,2019,0.9626161115739884,NC,South Atlantic,0.947825453942346,0.9626161048492945
4R06-41058,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41058,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41058,2022,0.9531558424490262,NC,South Atlantic,0.9531558443612728,0.9531558428757649
4R06-41064,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41064,2019,0.939071587972401,NC,South Atlantic,0.9390919348368592,0.9390919349081419
4R06-41064,2020,0.8633165536611113,NC,South Atlantic,0.8623864868290754,0.863316556118617
4R06-41064,2021,0.9497518738010172,NC,South Atlantic,0.9497518734516828,0.9497518739842977
4R06-41064,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41066,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41066,2019,0.9694045561351964,NC,South Atlantic,0.9664190396504324,0.9694045561047582
4R06-41066,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41066,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41066,2022,0.853637313084899,NC,South Atlantic,0.853637322344358,0.8536373126846966
4R06-41069,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41069,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41069,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41069,2021,0.9934897172352236,NC,South Atlantic,0.9934897091378788,0.993489719539406
4R06-41069,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41082,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41082,2019,0.9913932807825678,NC,South Atlantic,0.9993646596978952,0.9993646506997642
4R06-41082,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41082,2021,0.9901534738872182,NC,South Atlantic,0.9901534724747268,0.9901534713291339
4R06-41082,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41111,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41111,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41111,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41111,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41111,2022,0.8983671458556798,NC,South Atlantic,0.8983671551519186,0.8983671470959632
4R06-41113,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41113,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41113,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41113,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41113,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41119,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41119,2019,0.996716961015754,NC,South Atlantic,1.0,1.0
4R06-41119,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41119,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41119,2022,0.9106189479506672,NC,South Atlantic,0.9106189478290944,0.9106189478505375
4R06-41124,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41124,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41124,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41124,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41124,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41127,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41127,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41127,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41127,2021,0.9534883762251618,NC,South Atlantic,0.953488376398728,0.9534883726338236
4R06-41127,2022,0.9534883744764427,NC,South Atlantic,0.9534883781776248,0.9534883723951839
4R06-41130,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41130,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41130,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41130,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41130,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41131,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41131,2019,0.955629412624636,NC,South Atlantic,0.9572497105524036,0.9572497104469302
4R06-41131,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41131,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41131,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41134,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41134,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41134,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41134,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41134,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41137,2018,0.983534747126863,NC,South Atlantic,1.0,1.0
4R06-41137,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41137,2020,0.9926359895435662,NC,South Atlantic,0.9742685019980264,0.9941668247930457
4R06-41137,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41137,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41143,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41143,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41143,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41143,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41143,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-41150,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41150,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41150,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41150,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41150,2022,0.807073335820923,NC,South Atlantic,0.7826086957581154,0.8070733385709125
4R06-41160,2018,0.976305347977896,NC,South Atlantic,1.0,1.0
4R06-41160,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41160,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41160,2021,0.9795674450287936,NC,South Atlantic,0.9795674458942816,0.9795674611559793
4R06-41160,2022,0.9285714296051086,NC,South Atlantic,0.9285714288306114,0.928571429068657
4R06-41162,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41162,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41162,2020,1.0,NC,South Atlantic,0.938050792386238,1.0
4R06-41162,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41162,2022,0.9371045655893347,NC,South Atlantic,0.902283385318146,0.9371045615550561
4R06-41166,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41166,2019,0.9382926154057232,NC,South Atlantic,0.9437029357993671,0.9437029321582392
4R06-41166,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41166,2021,0.9480917134052677,NC,South Atlantic,0.9480917097622804,0.9480917058512286
4R06-41166,2022,0.9280191218146908,NC,South Atlantic,0.9280191278260784,0.9280191252018684
4R06-41167,2018,1.0,NC,South Atlantic,0.9768849727579244,1.0
4R06-41167,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41167,2020,0.987250683767298,NC,South Atlantic,0.9913750733463332,0.9913750786433346
4R06-41167,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41167,2022,0.8906444563068022,NC,South Atlantic,0.874147644301319,0.8906444563876087
4R06-41172,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41172,2019,0.9984158596426376,NC,South Atlantic,1.0,1.0
4R06-41172,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41172,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41172,2022,0.9411764711687168,NC,South Atlantic,0.9411764713575173,0.941176471907111
4R06-41181,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41181,2019,1.0,NC,South Atlantic,0.9599562420030124,1.0
4R06-41181,2020,0.9968362640530956,NC,South Atlantic,0.9753642334239346,0.9968362588718191
4R06-41181,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41181,2022,0.9573630430687934,NC,South Atlantic,0.957363043229096,0.9573630430725912
4R06-41187,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41187,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41187,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41187,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41187,2022,0.882352941767743,NC,South Atlantic,0.882352941722193,0.8823529427982085
4R06-41191,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-41191,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-41191,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-41191,2021,1.0,NC,South Atlantic,1.0,1.0
4R06-41191,2022,1.0,NC,South Atlantic,1.0,1.0
4R06-44931,2018,1.0,NC,South Atlantic,1.0,1.0
4R06-44931,2019,1.0,NC,South Atlantic,1.0,1.0
4R06-44931,2020,1.0,NC,South Atlantic,1.0,1.0
4R06-44931,2021,0.8989931440916032,NC,South Atlantic,0.8989931435809257,0.8989931417691726
4R06-44931,2022,1.0,NC,South Atlantic,1.0,1.0
4R07-40235,2018,1.0,SC,South Atlantic,1.0,1.0
4R07-40235,2019,1.0,SC,South Atlantic,1.0,1.0
4R07-40235,2020,1.0,SC,South Atlantic,1.0,1.0
4R07-40235,2021,1.0,SC,South Atlantic,1.0,1.0
4R07-40235,2022,1.0,SC,South Atlantic,0.7962424363615972,1.0
4R07-40952,2018,1.0,SC,South Atlantic,0.7093929292665851,1.0
4R07-40952,2019,1.0,SC,South Atlantic,1.0,1.0
4R07-40952,2020,1.0,SC,South Atlantic,0.9932046084218212,1.0
4R07-40952,2021,0.9422076481775216,SC,South Atlantic,0.942207649332364,0.9422076497293748
4R07-40952,2022,1.0,SC,South Atlantic,1.0,1.0
4R07-40974,2018,1.0,SC,South Atlantic,1.0,1.0
4R07-40974,2019,1.0,SC,South Atlantic,1.0,1.0
4R07-40974,2020,1.0,SC,South Atlantic,1.0,1.0
4R07-40974,2021,0.9955479072513056,SC,South Atlantic,0.9904105335444744,0.9955479055409537
4R07-40974,2022,0.9946517701166644,SC,South Atlantic,0.9966806414992778,0.9966805986199071
4R07-41002,2018,1.0,SC,South Atlantic,1.0,1.0
4R07-41002,2019,0.9487693226735924,SC,South Atlantic,0.9487693266229488,0.9487693256867831
4R07-41002,2020,0.919512786711766,SC,South Atlantic,0.9195127823812962,0.9195127827936033
4R07-41002,2021,0.9504746484060936,SC,South Atlantic,0.9504746489599548,0.9504746489795919
4R07-41002,2022,0.9090909095230338,SC,South Atlantic,0.9090909094906964,0.9090909094301551
4R07-41003,2018,1.0,SC,South Atlantic,1.0,1.0
4R07-41003,2019,0.8571428607158619,SC,South Atlantic,1.0,1.0
4R07-41003,2020,0.8571428575914762,SC,South Atlantic,0.8571428574906932,0.8571428575494666
4R07-41003,2021,0.8794478883722361,SC,South Atlantic,0.8794478883528382,0.8794478883496815
4R07-41003,2022,0.7653178289312254,SC,South Atlantic,0.7653178287466619,0.7653178290272912
4R07-41022,2018,1.0,SC,South Atlantic,1.0,1.0
4R07-41022,2019,1.0,SC,South Atlantic,1.0,1.0
4R07-41022,2020,0.9298470000870246,SC,South Atlantic,0.9298469910574678,0.9298469911521299
4R07-41022,2021,1.0,SC,South Atlantic,1.0,1.0
4R07-41022,2022,0.840000000540013,SC,South Atlantic,0.8400000059596449,0.8400000033194627
4R07-41042,2018,1.0,SC,South Atlantic,1.0,1.0
4R07-41042,2019,1.0,SC,South Atlantic,1.0,1.0
4R07-41042,2020,1.0,SC,South Atlantic,1.0,1.0
4R07-41042,2021,0.9333333334137092,SC,South Atlantic,0.9333333338244652,0.9333333337201609
4R07-41042,2022,1.0,SC,South Atlantic,1.0,1.0
4R07-41146,2018,1.0,SC,South Atlantic,1.0,1.0
4R07-41146,2019,1.0,SC,South Atlantic,0.9623050135181368,1.0
4R07-41146,2020,1.0,SC,South Atlantic,1.0,1.0
4R07-41146,2021,1.0,SC,South Atlantic,1.0,1.0
4R07-41146,2022,0.9414615957009272,SC,South Atlantic,0.9414616000647166,0.9414615954787411
4R08-40954,2018,1.0,TN,East South Central,1.0,1.0
4R08-40954,2019,0.9734042844491988,TN,East South Central,1.0,1.0
4R08-40954,2020,0.983870971901408,TN,East South Central,0.9838710045043276,0.9838709771050309
4R08-40954,2021,0.953125058130048,TN,East South Central,0.953125053852484,0.9531251002863182
4R08-40954,2022,0.9682540279453424,TN,East South Central,0.9682539982340892,0.9682540524501572
4R08-40978,2018,1.0,TN,East South Central,1.0,1.0
4R08-40978,2019,1.0,TN,East South Central,1.0,1.0
4R08-40978,2020,0.8813460266011033,TN,East South Central,0.9059712480015106,0.9059712479929233
4R08-40978,2021,0.7860944592519563,TN,East South Central,0.7860944542124884,0.7860944587563043
4R08-40978,2022,0.7500000551961873,TN,East South Central,0.750000014361926,0.7500000131494976
4R08-40989,2018,1.0,TN,East South Central,1.0,1.0
4R08-40989,2019,1.0,TN,East South Central,1.0,1.0
4R08-40989,2020,0.9529224372814904,TN,East South Central,0.9107143004977568,0.9529224368641114
4R08-40989,2021,0.9278353262065384,TN,East South Central,0.9278353254611162,0.9278353249190552
4R08-40989,2022,0.9902913099996948,TN,East South Central,0.9902912888303176,0.9902913259949511
4R08-41020,2018,0.9106634205430127,TN,East South Central,1.0,1.0
4R08-41020,2019,1.0,TN,East South Central,0.9921652842495636,1.0
4R08-41020,2020,0.966504466558726,TN,East South Central,1.0,1.0
4R08-41020,2021,1.0,TN,East South Central,1.0,1.0
4R08-41020,2022,1.0,TN,East South Central,1.0,1.0
4R08-41102,2018,1.0,TN,East South Central,1.0,1.0
4R08-41102,2019,1.0,TN,East South Central,1.0,1.0
4R08-41102,2020,1.0,TN,East South Central,1.0,1.0
4R08-41102,2021,1.0,TN,East South Central,1.0,1.0
4R08-41102,2022,1.0,TN,East South Central,1.0,1.0
4R08-41106,2018,1.0,TN,East South Central,1.0,1.0
4R08-41106,2019,1.0,TN,East South Central,1.0,1.0
4R08-41106,2020,1.0,TN,East South Central,1.0,1.0
4R08-41106,2021,1.0,TN,East South Central,1.0,1.0
4R08-41106,2022,1.0,TN,East South Central,1.0,1.0
4R08-41136,2018,1.0,TN,East South Central,1.0,1.0
4R08-41136,2019,1.0,TN,East South Central,1.0,1.0
4R08-41136,2020,0.9952915908480452,TN,East South Central,0.99529160756793,0.9952916104122853
4R08-41136,2021,0.930699282943194,TN,East South Central,0.930699283677446,0.9306992825695497
4R08-41136,2022,0.9092776782432312,TN,East South Central,0.9092776812535855,0.9092776680232215
4R08-41151,2018,1.0,TN,East South Central,1.0,1.0
4R08-41151,2019,1.0,TN,East South Central,1.0,1.0
4R08-41151,2020,0.9436875277124004,TN,East South Central,0.9476503637033108,0.9476503624390578
4R08-41151,2021,1.0,TN,East South Central,1.0,1.0
4R08-41151,2022,0.9012606135305145,TN,East South Central,0.9012606066387006,0.9012606048176306
4R09-40991,2018,1.0,PR,Pacific,1.0,1.0
4R09-40991,2019,1.0,PR,Pacific,1.0,1.0
4R09-40991,2020,1.0,PR,Pacific,1.0,1.0
4R09-40991,2021,1.0,PR,Pacific,1.0,1.0
4R09-40991,2022,1.0,PR,Pacific,1.0,1.0
4R09-44941,2018,1.0,PR,Pacific,1.0,1.0
4R09-44941,2019,1.0,PR,Pacific,1.0,1.0
4R09-44941,2020,1.0,PR,Pacific,1.0,1.0
4R09-44941,2021,1.0,PR,Pacific,1.0,1.0
4R09-44941,2022,1.0,PR,Pacific,1.0,1.0
4R09-44942,2018,1.0,PR,Pacific,1.0,1.0
4R09-44942,2019,1.0,PR,Pacific,1.0,1.0
4R09-44942,2020,1.0,PR,Pacific,1.0,1.0
4R09-44942,2021,1.0,PR,Pacific,1.0,1.0
4R09-44942,2022,1.0,PR,Pacific,1.0,1.0
4R09-44943,2018,1.0,PR,Pacific,1.0,1.0
4R09-44943,2019,1.0,PR,Pacific,1.0,1.0
4R09-44943,2020,1.0,PR,Pacific,1.0,1.0
4R09-44943,2021,1.0,PR,Pacific,1.0,1.0
4R09-44943,2022,1.0,PR,Pacific,1.0,1.0
5R01-50219,2018,1.0,IL,East North Central,1.0,1.0
5R01-50219,2019,1.0,IL,East North Central,1.0,1.0
5R01-50219,2020,0.8511845800140367,IL,East North Central,0.8188606433074638,0.851184579548482
5R01-50219,2021,0.8888245680001298,IL,East North Central,0.8684412646051987,0.8888245680122671
5R01-50219,2022,0.8275862069926342,IL,East North Central,1.0,1.0
5R01-50221,2018,1.0,IL,East North Central,1.0,1.0
5R01-50221,2019,0.994491030625964,IL,East North Central,0.9770289553363132,0.9944910310731957
5R01-50221,2020,0.8889921288376876,IL,East North Central,0.888992122761021,0.8889921257958258
5R01-50221,2021,1.0,IL,East North Central,1.0,1.0
5R01-50221,2022,1.0,IL,East North Central,1.0,1.0
5R01-50223,2018,1.0,IL,East North Central,1.0,1.0
5R01-50223,2019,1.0,IL,East North Central,1.0,1.0
5R01-50223,2020,1.0,IL,East North Central,1.0,1.0
5R01-50223,2021,0.909802080269313,IL,East North Central,0.8983538586596391,0.909802079622934
5R01-50223,2022,1.0,IL,East North Central,0.8959370502510153,1.0
5R01-50232,2018,0.996208905025173,IL,East North Central,1.0,1.0
5R01-50232,2019,1.0,IL,East North Central,1.0,1.0
5R01-50232,2020,1.0,IL,East North Central,1.0,1.0
5R01-50232,2021,0.9494042275602922,IL,East North Central,0.9494042197133936,0.9494042085818494
5R01-50232,2022,1.0,IL,East North Central,1.0,1.0
5R01-50234,2018,1.0,IL,East North Central,1.0,1.0
5R01-50234,2019,1.0,IL,East North Central,0.9744957323327366,1.0
5R01-50234,2020,0.9394748452848904,IL,East North Central,0.9979087171112662,1.0
5R01-50234,2021,1.0,IL,East North Central,0.8668829103605408,1.0
5R01-50234,2022,0.8097737146338234,IL,East North Central,1.0,1.0
5R01-50237,2018,1.0,IL,East North Central,1.0,1.0
5R01-50237,2019,1.0,IL,East North Central,1.0,1.0
5R01-50237,2020,0.8901936827488242,IL,East North Central,0.8901937246142598,0.8901936877725688
5R01-50237,2021,1.0,IL,East North Central,1.0,1.0
5R01-50237,2022,1.0,IL,East North Central,1.0,1.0
5R01-50250,2018,1.0,IL,East North Central,1.0,1.0
5R01-50250,2019,1.0,IL,East North Central,1.0,1.0
5R01-50250,2020,1.0,IL,East North Central,1.0,1.0
5R01-50250,2021,1.0,IL,East North Central,1.0,1.0
5R01-50250,2022,0.9629629671171998,IL,East North Central,0.9629629692907232,0.9629629661711309
5R01-50252,2018,1.0,IL,East North Central,1.0,1.0
5R01-50252,2019,1.0,IL,East North Central,1.0,1.0
5R01-50252,2020,1.0,IL,East North Central,1.0,1.0
5R01-50252,2021,0.8800567507999832,IL,East North Central,0.8800567603539831,0.8800567598598328
